"Date","Price","Open","High","Low","Vol.","Change %"
"02/10/2021","10,292.50","10,291.00","10,292.50","10,077.50","1.24K","0.01%"
"02/09/2021","10,291.00","10,296.00","10,302.30","10,080.00","1.20K","-0.05%"
"02/08/2021","10,296.00","10,142.00","10,302.05","10,067.50","0.40K","1.52%"
"02/05/2021","10,142.00","10,290.00","10,297.05","10,065.00","0.64K","-1.44%"
"02/04/2021","10,290.00","10,282.50","10,291.05","10,057.50","0.75K","0.07%"
"02/03/2021","10,282.50","10,281.00","10,284.25","10,056.00","0.93K","0.01%"
"02/02/2021","10,281.00","10,280.50","10,282.70","10,055.50","0.94K","0.00%"
"02/01/2021","10,280.50","10,110.00","10,288.00","10,055.00","0.57K","0.00%"
"01/29/2021","10,280.00","10,279.00","10,281.05","10,058.50","1.25K","0.01%"
"01/28/2021","10,279.00","10,277.50","10,283.60","10,087.00","1.29K","1.73%"
"01/27/2021","10,104.00","10,276.00","10,279.60","10,050.00","1.31K","-1.67%"
"01/26/2021","10,276.00","10,276.00","10,281.45","10,052.50","0.77K","0.00%"
"01/25/2021","10,276.00","10,135.75","10,278.55","10,051.00","0.57K","-0.01%"
"01/22/2021","10,277.50","10,094.00","10,278.55","10,047.00","0.78K","1.82%"
"01/21/2021","10,094.00","10,263.50","10,272.50","10,046.00","0.59K","-1.65%"
"01/20/2021","10,263.50","10,263.50","10,263.50","10,050.00","1.15K","0.00%"
"01/19/2021","10,263.50","10,264.50","10,265.55","10,047.50","0.92K","-0.01%"
"01/18/2021","10,264.50","10,190.50","10,284.00","10,078.00","0.55K","0.00%"
"01/15/2021","10,264.50","10,266.50","10,266.50","10,057.00","1.28K","-0.02%"
"01/14/2021","10,266.50","10,267.50","10,270.90","10,056.00","1.28K","-0.01%"
"01/13/2021","10,267.50","10,266.00","10,271.40","10,053.50","1.24K","0.01%"
"01/12/2021","10,266.00","10,264.50","10,269.95","10,054.00","1.26K","0.01%"
"01/11/2021","10,264.50","10,080.00","10,276.28","10,062.24","0.75K","0.00%"
"01/08/2021","10,265.00","10,268.50","10,276.05","10,073.45","1.22K","-0.03%"
"01/07/2021","10,268.50","10,263.50","10,269.55","10,054.99","1.26K","0.05%"
"01/06/2021","10,263.50","10,254.00","10,263.50","10,020.00","1.24K","0.09%"
"01/05/2021","10,254.00","10,254.00","10,266.05","9,985.00","1.25K","0.00%"
"01/04/2021","10,254.00","10,030.00","10,255.80","9,990.00","0.84K","2.59%"
"01/01/2021","9,995.00","9,995.00","10,035.00","9,990.00","0.24K","0.00%"
"12/31/2020","9,995.00","9,997.00","10,041.00","9,985.01","1.36K","-0.02%"
"12/30/2020","9,997.00","9,995.00","10,043.50","9,985.01","1.39K","0.02%"
"12/29/2020","9,995.00","9,992.00","10,032.50","9,984.50","1.15K","0.03%"
"12/28/2020","9,992.00","10,027.00","10,032.81","9,968.07","0.79K","-0.35%"
"12/25/2020","10,027.00","9,993.50","10,032.00","9,988.50","0.23K","0.34%"
"12/24/2020","9,993.50","9,991.00","10,032.00","9,983.02","1.28K","0.03%"
"12/23/2020","9,991.00","9,988.50","10,027.00","9,968.57","1.33K","0.03%"
"12/22/2020","9,988.50","9,986.50","10,017.00","9,976.50","1.40K","0.02%"
"12/21/2020","9,986.50","9,985.00","10,013.00","9,965.08","0.90K","0.02%"
"12/18/2020","9,985.00","9,977.50","10,002.50","9,962.50","1.24K","0.08%"
"12/17/2020","9,977.50","9,964.00","9,990.00","9,945.00","1.29K","0.14%"
"12/16/2020","9,964.00","9,964.00","9,973.00","9,945.00","1.20K","0.00%"
"12/15/2020","9,964.00","9,964.00","9,973.00","9,935.00","1.20K","0.00%"
"12/14/2020","9,964.00","9,926.00","9,980.50","9,918.62","0.86K","0.11%"
"12/11/2020","9,953.00","9,953.00","9,961.50","9,913.62","1.28K","0.00%"
"12/10/2020","9,953.00","9,953.00","9,966.50","9,905.00","1.25K","0.00%"
"12/09/2020","9,953.00","9,898.50","9,960.00","9,875.00","1.25K","0.55%"
"12/08/2020","9,898.50","9,894.50","9,938.00","9,878.50","1.29K","0.04%"
"12/07/2020","9,894.50","9,908.00","9,934.00","9,875.00","0.86K","0.06%"
"12/04/2020","9,889.00","9,885.50","9,918.00","9,870.00","1.35K","0.04%"
"12/03/2020","9,885.50","9,878.50","9,911.00","9,820.00","1.11K","0.07%"
"12/02/2020","9,878.50","9,843.50","9,897.00","9,812.50","1.28K","0.36%"
"12/01/2020","9,843.50","9,843.50","9,877.00","9,823.85","1.24K","0.00%"
"11/30/2020","9,843.50","9,878.00","9,882.50","9,812.50","0.85K","0.04%"
"11/27/2020","9,839.50","9,831.00","9,878.50","9,800.00","0.66K","0.09%"
"11/26/2020","9,831.00","9,831.00","9,862.00","9,826.00","0.59K","0.00%"
"11/25/2020","9,831.00","9,826.00","9,857.00","9,800.00","0.56K","0.05%"
"11/24/2020","9,826.00","9,827.00","9,843.00","9,800.00","0.64K","-0.01%"
"11/23/2020","9,827.00","9,803.00","9,844.99","9,790.50","0.59K","0.11%"
"11/20/2020","9,816.00","9,816.00","9,834.48","9,790.00","1.24K","0.00%"
"11/19/2020","9,816.00","9,816.00","9,833.49","9,806.00","1.36K","0.00%"
"11/18/2020","9,816.00","9,816.00","9,837.99","9,800.00","1.24K","0.00%"
"11/17/2020","9,816.00","9,810.00","9,828.97","9,786.00","1.41K","0.06%"
"11/16/2020","9,810.00","9,776.00","10,000.00","9,776.00","0.88K","0.07%"
"11/13/2020","9,803.00","9,799.00","9,816.99","9,750.00","1.20K","0.04%"
"11/12/2020","9,799.00","9,795.50","9,805.49","9,768.00","1.18K","0.04%"
"11/11/2020","9,795.50","9,795.00","9,807.99","9,760.00","1.31K","0.01%"
"11/10/2020","9,795.00","9,775.00","9,799.99","9,757.50","1.23K","0.00%"
"11/09/2020","9,795.00","9,775.00","9,806.47","9,750.00","0.89K","-0.03%"
"11/06/2020","9,797.50","9,797.50","9,802.99","9,760.00","1.19K","0.00%"
"11/05/2020","9,797.50","9,800.00","9,811.49","9,770.00","1.30K","-0.03%"
"11/04/2020","9,800.00","9,800.00","9,808.99","9,770.00","1.32K","0.00%"
"11/03/2020","9,800.00","9,800.00","9,800.00","9,760.00","0.67K","0.00%"
"11/02/2020","9,800.00","9,781.00","9,808.49","9,770.00","0.54K","0.00%"
"10/30/2020","9,800.00","9,800.50","9,812.49","9,775.00","1.27K","-0.01%"
"10/29/2020","9,800.50","9,800.50","9,803.99","9,750.00","1.24K","0.00%"
"10/28/2020","9,800.50","9,800.50","9,817.49","9,780.00","1.29K","0.00%"
"10/27/2020","9,800.50","9,799.00","9,807.99","9,750.00","1.30K","0.02%"
"10/26/2020","9,799.00","9,778.00","9,811.99","9,750.00","0.80K","0.00%"
"10/23/2020","9,799.00","9,799.00","9,807.47","9,750.00","0.62K","0.00%"
"10/22/2020","9,799.00","9,799.00","9,811.99","9,750.00","1.05K","0.00%"
"10/21/2020","9,799.00","9,798.50","9,807.47","9,750.00","1.41K","0.01%"
"10/20/2020","9,798.50","9,796.50","9,808.49","9,750.00","1.38K","0.02%"
"10/19/2020","9,796.50","9,785.00","9,808.99","9,750.00","0.84K","-0.06%"
"10/16/2020","9,802.50","9,802.50","9,813.99","9,785.00","1.20K","0.00%"
"10/15/2020","9,802.50","9,800.50","9,815.99","9,776.26","1.43K","0.02%"
"10/14/2020","9,800.50","9,798.00","9,807.99","9,750.00","1.31K","0.03%"
"10/13/2020","9,798.00","9,797.00","9,810.99","9,750.00","0.72K","0.01%"
"10/12/2020","9,797.00","9,775.00","9,797.00","9,764.00","0.55K","0.02%"
"10/09/2020","9,795.50","9,792.50","9,804.49","9,748.29","0.64K","0.03%"
"10/08/2020","9,792.50","9,792.50","9,793.49","9,750.00","0.61K","0.00%"
"10/07/2020","9,792.50","9,792.50","9,800.99","9,750.00","0.60K","0.00%"
"10/06/2020","9,792.50","9,791.00","9,793.49","9,750.00","0.68K","0.02%"
"10/05/2020","9,791.00","9,777.00","9,798.99","9,750.00","0.53K","-0.03%"
"10/02/2020","9,793.50","9,793.50","9,799.99","9,750.00","0.80K","0.00%"
"10/01/2020","9,793.50","9,793.50","9,797.49","9,752.50","0.84K","0.00%"
"09/30/2020","9,793.50","9,792.55","9,793.50","9,750.00","1.27K","0.01%"
"09/29/2020","9,792.55","9,792.55","9,797.54","9,755.00","1.28K","0.00%"
"09/28/2020","9,792.55","9,755.00","9,798.54","9,750.00","0.65K","0.00%"
"09/25/2020","9,792.55","9,792.55","9,799.04","9,735.00","1.27K","0.00%"
"09/24/2020","9,792.55","9,792.55","9,797.54","9,730.00","1.25K","0.00%"
"09/23/2020","9,792.55","9,790.00","9,797.54","9,730.00","1.27K","0.03%"
"09/22/2020","9,790.00","9,788.50","9,798.99","9,730.00","1.28K","0.02%"
"09/21/2020","9,788.50","9,718.00","9,794.49","9,680.00","0.90K","0.92%"
"09/18/2020","9,699.00","9,699.00","9,738.00","9,675.00","1.25K","0.00%"
"09/17/2020","9,699.00","9,699.00","9,738.00","9,675.00","1.26K","0.00%"
"09/16/2020","9,699.00","9,695.50","9,734.50","9,670.00","1.30K","0.04%"
"09/15/2020","9,695.50","9,690.00","9,731.00","9,650.00","1.29K","0.06%"
"09/14/2020","9,690.00","9,705.00","9,717.50","9,644.69","0.84K","0.03%"
"09/11/2020","9,687.50","9,687.50","9,720.00","9,650.00","0.59K","0.00%"
"09/10/2020","9,687.50","9,684.50","9,720.00","9,650.00","0.65K","0.09%"
"09/09/2020","9,678.80","9,676.50","9,704.00","9,650.00","0.64K","0.02%"
"09/08/2020","9,676.50","9,676.50","9,699.98","9,650.00","0.65K","0.00%"
"09/07/2020","9,676.50","9,670.00","9,693.00","9,660.00","0.56K","0.07%"
"09/04/2020","9,670.00","9,667.50","9,686.48","9,630.00","0.66K","0.03%"
"09/03/2020","9,667.50","9,668.00","9,686.95","9,648.75","0.84K","-0.01%"
"09/02/2020","9,668.00","9,666.50","9,679.47","9,653.00","1.31K","0.02%"
"09/01/2020","9,666.50","9,663.50","9,680.98","9,647.25","1.21K","0.16%"
"08/31/2020","9,651.00","9,641.00","9,676.97","9,627.20","0.78K","-0.10%"
"08/28/2020","9,660.50","9,659.00","9,672.97","9,638.00","1.42K","0.02%"
"08/27/2020","9,659.00","9,659.00","9,670.97","9,633.78","1.35K","0.00%"
"08/26/2020","9,659.00","9,659.00","9,672.47","9,638.00","1.23K","0.22%"
"08/25/2020","9,638.00","9,655.00","9,668.47","9,630.00","1.34K","-0.18%"
"08/24/2020","9,655.00","9,640.00","9,665.94","9,620.92","0.56K","0.00%"
"08/21/2020","9,655.00","9,653.00","9,664.97","9,625.00","0.72K","0.02%"
"08/20/2020","9,653.00","9,625.00","9,669.98","9,615.42","0.53K","0.00%"
"08/19/2020","9,653.00","9,624.00","9,661.94","9,544.97","0.53K","0.30%"
"08/18/2020","9,624.00","9,652.00","9,660.97","9,600.45","0.38K","-0.29%"
"08/17/2020","9,652.00","9,620.00","9,658.47","9,544.00","0.35K","0.07%"
"08/14/2020","9,645.00","9,645.00","9,645.00","9,620.00","1.45K","0.00%"
"08/13/2020","9,645.00","9,645.00","9,650.47","9,605.84","1.39K","0.00%"
"08/12/2020","9,645.00","9,642.50","9,662.48","9,609.00","1.34K","0.03%"
"08/11/2020","9,642.50","9,642.50","9,649.97","9,610.00","1.29K","0.00%"
"08/10/2020","9,642.50","9,624.00","9,662.45","9,610.00","0.77K","-0.05%"
"08/07/2020","9,647.00","9,647.00","9,654.47","9,604.00","0.69K","0.00%"
"08/06/2020","9,647.00","9,645.50","9,655.47","9,591.00","0.75K","0.02%"
"08/05/2020","9,645.50","9,643.00","9,651.47","9,591.00","1.04K","0.03%"
"08/04/2020","9,643.00","9,641.00","9,643.97","9,610.00","1.06K","0.02%"
"08/03/2020","9,641.00","9,610.00","9,653.47","9,605.00","0.55K","-0.04%"
"07/31/2020","9,645.00","9,645.00","9,658.47","9,605.84","1.45K","0.00%"
"07/30/2020","9,645.00","9,643.50","9,656.94","9,595.45","0.93K","0.40%"
"07/29/2020","9,606.40","9,640.50","9,646.97","9,595.45","0.58K","-0.35%"
"07/28/2020","9,640.50","9,642.50","9,651.47","9,605.50","0.73K","-0.02%"
"07/27/2020","9,642.50","9,615.00","9,653.97","9,556.00","0.35K","-0.01%"
"07/24/2020","9,643.00","9,642.50","9,652.47","9,597.50","1.33K","0.01%"
"07/23/2020","9,642.50","9,643.00","9,656.47","9,610.00","1.38K","-0.01%"
"07/22/2020","9,643.00","9,640.00","9,651.97","9,600.00","1.39K","0.03%"
"07/21/2020","9,640.00","9,638.00","9,649.97","9,577.50","0.95K","0.02%"
"07/20/2020","9,638.00","9,596.00","9,647.97","9,585.00","0.67K","0.04%"
"07/17/2020","9,634.00","9,633.00","9,642.97","9,505.50","1.33K","0.01%"
"07/16/2020","9,633.00","9,630.00","9,638.94","9,586.00","1.43K","0.03%"
"07/15/2020","9,630.00","9,632.00","9,636.97","9,509.50","1.42K","-0.02%"
"07/14/2020","9,632.00","9,642.50","9,654.47","9,592.94","1.15K","-0.11%"
"07/13/2020","9,642.50","9,605.00","9,654.47","9,595.00","0.58K","0.05%"
"07/10/2020","9,638.00","9,638.00","9,645.47","9,590.00","1.25K","0.00%"
"07/09/2020","9,638.00","9,638.00","9,647.47","9,592.50","1.32K","0.00%"
"07/08/2020","9,638.00","9,642.50","9,653.97","9,557.00","1.39K","-0.05%"
"07/07/2020","9,642.50","9,642.50","9,653.47","9,550.00","1.30K","0.00%"
"07/06/2020","9,642.50","9,646.50","9,658.47","9,550.00","0.77K","0.00%"
"07/03/2020","9,642.50","9,605.00","9,646.50","9,512.50","0.33K","0.39%"
"07/02/2020","9,605.00","9,646.50","9,646.50","9,605.00","0.69K","-0.43%"
"07/01/2020","9,646.50","9,646.50","9,646.50","9,605.00","1.08K","0.00%"
